contig_name	Start Coor	Stop Coordinate	ORF_code	Sum of per_base coverage	human_readable_names
contig-100_44481	19.0	309.0	KEAHIEPK_26192	1825.0	hypothetical protein
contig-100_44488	187.0	294.0	KEAHIEPK_26193	407.0	hypothetical protein
contig-100_44493	57.0	284.0	KEAHIEPK_26194	1918.0	hypothetical protein
contig-100_44495	60.0	164.0	KEAHIEPK_26195	347.0	hypothetical protein
contig-100_44496	39.0	272.0	KEAHIEPK_26196	379.0	putative FtsW-like protein
contig-100_44503	69.0	158.0	KEAHIEPK_26197	272.0	hypothetical protein
contig-100_44505	107.0	337.0	KEAHIEPK_26198	707.0	hypothetical protein
contig-100_44512	135.0	338.0	KEAHIEPK_26199	471.0	hypothetical protein
contig-100_44515	35.0	301.0	KEAHIEPK_26200	458.0	Glutamine transport system permease protein GlnP
contig-100_44517	59.0	217.0	KEAHIEPK_26201	410.0	hypothetical protein
contig-100_44521	69.0	314.0	KEAHIEPK_26202	790.0	L-arabinose transport system permease protein AraQ
contig-100_44529	26.0	298.0	KEAHIEPK_26203	1874.0	hypothetical protein
contig-100_44534	100.0	312.0	KEAHIEPK_26204	814.0	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
contig-100_44543	37.0	288.0	KEAHIEPK_26205	1057.0	hypothetical protein
contig-100_44545	11.0	202.0	KEAHIEPK_26206	681.0	hypothetical protein
contig-100_44546	76.0	324.0	KEAHIEPK_26207	1063.0	hypothetical protein
contig-100_44548	88.0	321.0	KEAHIEPK_26208	811.0	Glyoxylate/hydroxypyruvate reductase A
			KEAHIEPK_26209		hypothetical protein
contig-100_44564	80.0	244.0	KEAHIEPK_26210	254.0	hypothetical protein
contig-100_44570	34.0	228.0	KEAHIEPK_26211	820.0	hypothetical protein
contig-100_44582	12.0	116.0	KEAHIEPK_26212	178.0	hypothetical protein
contig-100_44584	126.0	245.0	KEAHIEPK_26213	557.0	hypothetical protein
contig-100_44594	32.0	265.0	KEAHIEPK_26214	472.0	hypothetical protein
contig-100_44604	20.0	304.0	KEAHIEPK_26215	820.0	NADH-quinone oxidoreductase subunit H
contig-100_44608	81.0	224.0	KEAHIEPK_26216	508.0	hypothetical protein
contig-100_44611	205.0	324.0	KEAHIEPK_26217	557.0	hypothetical protein
contig-100_44613	132.0	293.0	KEAHIEPK_26218	468.0	hypothetical protein
contig-100_44614	34.0	258.0	KEAHIEPK_26219	1692.0	Glutamine transport system permease protein GlnP
contig-100_44617	70.0	249.0	KEAHIEPK_26220	747.0	hypothetical protein
contig-100_44620	46.0	210.0	KEAHIEPK_26221	658.0	Putative hydroxypyruvate reductase
contig-100_44622	128.0	304.0	KEAHIEPK_26222	1080.0	hypothetical protein
contig-100_44632	85.0	207.0	KEAHIEPK_26223	510.0	hypothetical protein
contig-100_44634	111.0	266.0	KEAHIEPK_26224	847.0	hypothetical protein
contig-100_44639	30.0	260.0	KEAHIEPK_26225	573.0	hypothetical protein
contig-100_44640	117.0	284.0	KEAHIEPK_26226	407.0	hypothetical protein
contig-100_44646	43.0	258.0	KEAHIEPK_26227	597.0	Aconitate hydratase A
contig-100_44657	39.0	167.0	KEAHIEPK_26228	834.0	hypothetical protein
contig-100_44669	72.0	314.0	KEAHIEPK_26229	676.0	hypothetical protein
contig-100_44672	32.0	328.0	KEAHIEPK_26230	1164.0	hypothetical protein
contig-100_44675	106.0	261.0	KEAHIEPK_26231	330.0	hypothetical protein
contig-100_44676	4.0	312.0	KEAHIEPK_26232	988.0	hypothetical protein
contig-100_44684	108.0	263.0	KEAHIEPK_26233	652.0	hypothetical protein
contig-100_44689	14.0	253.0	KEAHIEPK_26234	889.0	hypothetical protein
contig-100_44691	34.0	309.0	KEAHIEPK_26235	684.0	Efflux pump membrane transporter BepE
contig-100_44692	174.0	335.0	KEAHIEPK_26236	87.0	hypothetical protein
contig-100_44695	129.0	338.0	KEAHIEPK_26237	645.0	hypothetical protein
contig-100_44705	19.0	282.0	KEAHIEPK_26238	949.0	hypothetical protein
contig-100_44709	15.0	317.0	KEAHIEPK_26239	1363.0	15,16-dihydrobiliverdin:ferredoxin oxidoreductase
contig-100_44711	96.0	275.0	KEAHIEPK_26240	263.0	hypothetical protein
contig-100_44716	4.0	186.0	KEAHIEPK_26241	978.0	Threonine--tRNA ligase
contig-100_44726	6.0	134.0	KEAHIEPK_26242	42.0	hypothetical protein
contig-100_44736	77.0	316.0	KEAHIEPK_26243	724.0	hypothetical protein
contig-100_44745	7.0	201.0	KEAHIEPK_26244	190.0	hypothetical protein
contig-100_44757	99.0	317.0	KEAHIEPK_26245	703.0	Endonuclease NucS
contig-100_44776	3.0	212.0	KEAHIEPK_26246	2210.0	hypothetical protein
contig-100_44790	21.0	260.0	KEAHIEPK_26247	909.0	hypothetical protein
contig-100_44793	1.0	180.0	KEAHIEPK_26248	110.0	Chaperone protein DnaK
contig-100_44794	3.0	185.0	KEAHIEPK_26249	288.0	hypothetical protein
contig-100_44800	24.0	290.0	KEAHIEPK_26250	1683.0	Ribulose-phosphate 3-epimerase
contig-100_44801	57.0	332.0	KEAHIEPK_26251	528.0	hypothetical protein
contig-100_44806	126.0	302.0	KEAHIEPK_26252	404.0	Acyl carrier protein
contig-100_44812	32.0	265.0	KEAHIEPK_26253	549.0	Dihydroorotate dehydrogenase (quinone)
contig-100_44818	96.0	320.0	KEAHIEPK_26254	1858.0	Phosphoenolpyruvate carboxykinase (ATP)
contig-100_44829	65.0	262.0	KEAHIEPK_26255	675.0	hypothetical protein
contig-100_44832	149.0	259.0	KEAHIEPK_26256	365.0	hypothetical protein
contig-100_44835	8.0	295.0	KEAHIEPK_26257	901.0	SsrA-binding protein
contig-100_44841	44.0	310.0	KEAHIEPK_26258	2901.0	hypothetical protein
contig-100_44845	10.0	201.0	KEAHIEPK_26259	589.0	hypothetical protein
contig-100_44849	79.0	261.0	KEAHIEPK_26260	297.0	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
contig-100_44850	118.0	264.0	KEAHIEPK_26261	780.0	hypothetical protein
contig-100_44853	109.0	333.0	KEAHIEPK_26262	839.0	hypothetical protein
contig-100_44855	1.0	306.0	KEAHIEPK_26263	298.0	hypothetical protein
contig-100_44858	141.0	332.0	KEAHIEPK_26264	628.0	hypothetical protein
contig-100_44859	102.0	332.0	KEAHIEPK_26265	951.0	hypothetical protein
contig-100_44862	39.0	284.0	KEAHIEPK_26266	723.0	hypothetical protein
contig-100_44869	11.0	313.0	KEAHIEPK_26267	1250.0	hypothetical protein
contig-100_44874	27.0	161.0	KEAHIEPK_26268	319.0	hypothetical protein
contig-100_44875	10.0	234.0	KEAHIEPK_26269	650.0	hypothetical protein
contig-100_44884	60.0	272.0	KEAHIEPK_26270	1117.0	hypothetical protein
contig-100_44885	144.0	284.0	KEAHIEPK_26271	561.0	hypothetical protein
contig-100_44886	25.0	279.0	KEAHIEPK_26272	673.0	hypothetical protein
contig-100_44894	70.0	318.0	KEAHIEPK_26273	878.0	putative 2,4-dienoyl-CoA reductase
contig-100_44896	194.0	295.0	KEAHIEPK_26274	520.0	hypothetical protein
contig-100_44899	18.0	308.0	KEAHIEPK_26275	1079.0	Putative NAD(P)H nitroreductase YdjA
contig-100_44905	24.0	131.0	KEAHIEPK_26276	212.0	hypothetical protein
contig-100_44919	195.0	296.0	KEAHIEPK_26277	189.0	hypothetical protein
contig-100_44920	173.0	325.0	KEAHIEPK_26278	179.0	hypothetical protein
contig-100_44923	86.0	277.0	KEAHIEPK_26279	996.0	hypothetical protein
contig-100_44926	67.0	306.0	KEAHIEPK_26280	900.0	hypothetical protein
contig-100_44930	145.0	294.0	KEAHIEPK_26281	318.0	hypothetical protein
contig-100_44933	143.0	271.0	KEAHIEPK_26282	403.0	hypothetical protein
contig-100_44937	24.0	299.0	KEAHIEPK_26283	644.0	hypothetical protein
contig-100_44943	31.0	333.0	KEAHIEPK_26284	1534.0	hypothetical protein
contig-100_44944	1.0	192.0	KEAHIEPK_26285	725.0	hypothetical protein
contig-100_44947	81.0	263.0	KEAHIEPK_26286	427.0	hypothetical protein
contig-100_44951	5.0	298.0	KEAHIEPK_26287	1161.0	High-potential iron-sulfur protein isozyme 2
contig-100_44964	120.0	314.0	KEAHIEPK_26288	1066.0	hypothetical protein
contig-100_44972	200.0	295.0	KEAHIEPK_26289	186.0	hypothetical protein
contig-100_44979	9.0	296.0	KEAHIEPK_26290	730.0	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
contig-100_44981	111.0	326.0	KEAHIEPK_26291	423.0	hypothetical protein
contig-100_44989	13.0	282.0	KEAHIEPK_26292	537.0	RNA pyrophosphohydrolase
contig-100_44991	1.0	282.0	KEAHIEPK_26293	488.0	UvrABC system protein A
contig-100_44996	13.0	273.0	KEAHIEPK_26294	1010.0	30S ribosomal protein S3
contig-100_44998	107.0	250.0	KEAHIEPK_26295	543.0	hypothetical protein
contig-100_45011	60.0	284.0	KEAHIEPK_26296	933.0	hypothetical protein
contig-100_45012	18.0	191.0	KEAHIEPK_26297	409.0	hypothetical protein
contig-100_45020	10.0	315.0	KEAHIEPK_26298	744.0	Silver exporting P-type ATPase
contig-100_45021	55.0	294.0	KEAHIEPK_26299	799.0	hypothetical protein
contig-100_45026	43.0	231.0	KEAHIEPK_26300	401.0	3-dehydroquinate synthase
contig-100_45027	63.0	317.0	KEAHIEPK_26301	1052.0	hypothetical protein
contig-100_45031	122.0	322.0	KEAHIEPK_26302	856.0	hypothetical protein
contig-100_45041	135.0	299.0	KEAHIEPK_26303	263.0	hypothetical protein
contig-100_45043	170.0	265.0	KEAHIEPK_26304	226.0	hypothetical protein
contig-100_45044	148.0	282.0	KEAHIEPK_26305	511.0	hypothetical protein
contig-100_45050	119.0	232.0	KEAHIEPK_26306	318.0	hypothetical protein
contig-100_45051	33.0	248.0	KEAHIEPK_26307	546.0	hypothetical protein
contig-100_45052	41.0	211.0	KEAHIEPK_26308	701.0	hypothetical protein
contig-100_45053	17.0	256.0	KEAHIEPK_26309	722.0	hypothetical protein
contig-100_45055	33.0	254.0	KEAHIEPK_26310	556.0	hypothetical protein
contig-100_45060	87.0	332.0	KEAHIEPK_26311	1378.0	hypothetical protein
contig-100_45063	2.0	313.0	KEAHIEPK_26312	979.0	Chitinase A
contig-100_45072	4.0	291.0	KEAHIEPK_26313	1197.0	hypothetical protein
contig-100_45074	16.0	312.0	KEAHIEPK_26314	1234.0	hypothetical protein
contig-100_45075	38.0	244.0	KEAHIEPK_26315	598.0	hypothetical protein
contig-100_45076	57.0	188.0	KEAHIEPK_26316	284.0	hypothetical protein
contig-100_45077	34.0	219.0	KEAHIEPK_26317	836.0	hypothetical protein
contig-100_45079	201.0	302.0	KEAHIEPK_26318	400.0	hypothetical protein
contig-100_45081	51.0	299.0	KEAHIEPK_26319	722.0	hypothetical protein
contig-100_45090	193.0	327.0	KEAHIEPK_26320	324.0	hypothetical protein
contig-100_45094	159.0	329.0	KEAHIEPK_26321	531.0	hypothetical protein
contig-100_45106	75.0	308.0	KEAHIEPK_26322	994.0	hypothetical protein
contig-100_45108	31.0	207.0	KEAHIEPK_26323	244.0	hypothetical protein
contig-100_45112	78.0	311.0	KEAHIEPK_26324	1024.0	hypothetical protein
contig-100_45138	34.0	294.0	KEAHIEPK_26325	713.0	L-glyceraldehyde 3-phosphate reductase
contig-100_45154	16.0	105.0	KEAHIEPK_26326	251.0	hypothetical protein
contig-100_45163	28.0	183.0	KEAHIEPK_26327	458.0	hypothetical protein
contig-100_45178	147.0	308.0	KEAHIEPK_26328	988.0	hypothetical protein
contig-100_45180	13.0	174.0	KEAHIEPK_26329	442.0	hypothetical protein
contig-100_45181	34.0	294.0	KEAHIEPK_26330	1021.0	hypothetical protein
contig-100_45182	76.0	312.0	KEAHIEPK_26331	718.0	hypothetical protein
contig-100_45191	125.0	316.0	KEAHIEPK_26332	1271.0	hypothetical protein
contig-100_45195	29.0	124.0	KEAHIEPK_26333	278.0	putative protein YbaA
contig-100_45202	32.0	292.0	KEAHIEPK_26334	850.0	Azurin
contig-100_45205	69.0	290.0	KEAHIEPK_26335	1161.0	hypothetical protein
contig-100_45209	55.0	294.0	KEAHIEPK_26336	737.0	Cytochrome c oxidase subunit 1
contig-100_45210	18.0	278.0	KEAHIEPK_26337	596.0	hypothetical protein
contig-100_45220	87.0	281.0	KEAHIEPK_26338	713.0	hypothetical protein
contig-100_45221	42.0	203.0	KEAHIEPK_26339	541.0	hypothetical protein
contig-100_45228	40.0	276.0	KEAHIEPK_26340	2004.0	hypothetical protein
contig-100_45229	18.0	185.0	KEAHIEPK_26341	548.0	hypothetical protein
contig-100_45230	118.0	324.0	KEAHIEPK_26342	320.0	hypothetical protein
contig-100_45233	16.0	222.0	KEAHIEPK_26343	591.0	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
contig-100_45245	42.0	290.0	KEAHIEPK_26344	829.0	hypothetical protein
contig-100_45248	28.0	270.0	KEAHIEPK_26345	542.0	hypothetical protein
contig-100_45257	94.0	255.0	KEAHIEPK_26346	435.0	hypothetical protein
contig-100_45264	14.0	298.0	KEAHIEPK_26347	1463.0	tRNA N6-adenosine threonylcarbamoyltransferase
contig-100_45265	9.0	332.0	KEAHIEPK_26348	1486.0	Type II secretion system protein E
contig-100_45282	127.0	297.0	KEAHIEPK_26349	423.0	hypothetical protein
contig-100_45283	104.0	253.0	KEAHIEPK_26350	255.0	hypothetical protein
contig-100_45293	36.0	302.0	KEAHIEPK_26351	215.0	hypothetical protein
contig-100_45301	49.0	303.0	KEAHIEPK_26352	1185.0	hypothetical protein
contig-100_45302	54.0	302.0	KEAHIEPK_26353	968.0	putative 2,4-dienoyl-CoA reductase
contig-100_45303	109.0	291.0	KEAHIEPK_26354	558.0	hypothetical protein
contig-100_45311	55.0	324.0	KEAHIEPK_26355	706.0	hypothetical protein
contig-100_45315	30.0	209.0	KEAHIEPK_26356	552.0	hypothetical protein
contig-100_45319	7.0	264.0	KEAHIEPK_26357	791.0	hypothetical protein
contig-100_45322	45.0	287.0	KEAHIEPK_26358	1212.0	hypothetical protein
contig-100_45324	82.0	237.0	KEAHIEPK_26359	872.0	hypothetical protein
contig-100_45329	38.0	190.0	KEAHIEPK_26360	1153.0	hypothetical protein
contig-100_45338	3.0	239.0	KEAHIEPK_26361	507.0	hypothetical protein
contig-100_45339	1.0	300.0	KEAHIEPK_26362	1099.0	Putative acyl-CoA dehydrogenase AidB
contig-100_45346	98.0	313.0	KEAHIEPK_26363	533.0	hypothetical protein
contig-100_45348	27.0	275.0	KEAHIEPK_26364	1057.0	hypothetical protein
contig-100_45350	26.0	163.0	KEAHIEPK_26365	1331.0	Aspartate carbamoyltransferase
contig-100_45351	33.0	317.0	KEAHIEPK_26366	1236.0	hypothetical protein
contig-100_45353	2.0	313.0	KEAHIEPK_26367	1787.0	hypothetical protein
contig-100_45357	19.0	174.0	KEAHIEPK_26368	749.0	hypothetical protein
contig-100_45358	17.0	214.0	KEAHIEPK_26369	341.0	hypothetical protein
contig-100_45366	97.0	285.0	KEAHIEPK_26370	885.0	Thiosulfate sulfurtransferase
contig-100_45370	128.0	307.0	KEAHIEPK_26371	540.0	Flavin prenyltransferase UbiX
contig-100_45376	90.0	269.0	KEAHIEPK_26372	472.0	hypothetical protein
contig-100_45379	47.0	316.0	KEAHIEPK_26373	3013.0	NADH-quinone oxidoreductase subunit D
contig-100_45381	36.0	173.0	KEAHIEPK_26374	510.0	hypothetical protein
contig-100_45384	76.0	288.0	KEAHIEPK_26375	725.0	hypothetical protein
contig-100_45385	88.0	297.0	KEAHIEPK_26376	678.0	hypothetical protein
contig-100_45389	34.0	273.0	KEAHIEPK_26377	1321.0	hypothetical protein
contig-100_45391	3.0	254.0	KEAHIEPK_26378	602.0	Sensor histidine kinase LiaS
contig-100_45392	63.0	200.0	KEAHIEPK_26379	989.0	hypothetical protein
contig-100_45395	24.0	209.0	KEAHIEPK_26380	320.0	hypothetical protein
contig-100_45398	21.0	122.0	KEAHIEPK_26381	87.0	hypothetical protein
contig-100_45402	80.0	322.0	KEAHIEPK_26382	1011.0	hypothetical protein
contig-100_45406	78.0	329.0	KEAHIEPK_26383	747.0	hypothetical protein
contig-100_45410	64.0	240.0	KEAHIEPK_26384	1077.0	V-type ATP synthase subunit D
contig-100_45413	125.0	325.0	KEAHIEPK_26385	192.0	hypothetical protein
contig-100_45418	147.0	332.0	KEAHIEPK_26386	740.0	hypothetical protein
contig-100_45422	107.0	289.0	KEAHIEPK_26387	683.0	hypothetical protein
contig-100_45427	57.0	266.0	KEAHIEPK_26388	455.0	hypothetical protein
contig-100_45437	44.0	235.0	KEAHIEPK_26389	441.0	hypothetical protein
contig-100_45440	29.0	307.0	KEAHIEPK_26390	2133.0	hypothetical protein
contig-100_45447	3.0	275.0	KEAHIEPK_26391	4511.0	Protein translocase subunit SecE
contig-100_45456	90.0	305.0	KEAHIEPK_26392	1095.0	Stringent starvation protein B 
contig-100_45457	46.0	324.0	KEAHIEPK_26393	1022.0	hypothetical protein
contig-100_45460	172.0	270.0	KEAHIEPK_26394	354.0	hypothetical protein
contig-100_45461	50.0	292.0	KEAHIEPK_26395	468.0	hypothetical protein
contig-100_45464	140.0	325.0	KEAHIEPK_26396	467.0	hypothetical protein
contig-100_45465	45.0	284.0	KEAHIEPK_26397	735.0	Polyribonucleotide nucleotidyltransferase
contig-100_45469	115.0	327.0	KEAHIEPK_26398	1059.0	GTP cyclohydrolase 1
contig-100_45477	42.0	290.0	KEAHIEPK_26399	1169.0	Uronate dehydrogenase
contig-100_45479	24.0	185.0	KEAHIEPK_26400	763.0	hypothetical protein
contig-100_45483	91.0	183.0	KEAHIEPK_26401	881.0	hypothetical protein
contig-100_45485	56.0	199.0	KEAHIEPK_26402	727.0	hypothetical protein
contig-100_45488	1.0	93.0	KEAHIEPK_26403	37.0	LexA repressor
contig-100_45493	45.0	311.0	KEAHIEPK_26404	672.0	Polyribonucleotide nucleotidyltransferase
contig-100_45496	72.0	233.0	KEAHIEPK_26405	1098.0	hypothetical protein
contig-100_45499	29.0	178.0	KEAHIEPK_26406	427.0	hypothetical protein
contig-100_45500	104.0	292.0	KEAHIEPK_26407	579.0	hypothetical protein
contig-100_45501	49.0	222.0	KEAHIEPK_26408	1239.0	Inner membrane amino-acid ABC transporter permease protein YhdY
contig-100_45507	51.0	293.0	KEAHIEPK_26409	1395.0	FK506-binding protein
contig-100_45515	45.0	317.0	KEAHIEPK_26410	550.0	hypothetical protein
contig-100_45516	53.0	250.0	KEAHIEPK_26411	850.0	hypothetical protein
contig-100_45518	27.0	200.0	KEAHIEPK_26412	368.0	Phosphoribosylamine--glycine ligase
contig-100_45520	6.0	221.0	KEAHIEPK_26413	762.0	DNA-directed RNA polymerase subunit beta
contig-100_45521	38.0	187.0	KEAHIEPK_26414	651.0	hypothetical protein
contig-100_45525	24.0	197.0	KEAHIEPK_26415	345.0	hypothetical protein
contig-100_45528	54.0	308.0	KEAHIEPK_26416	746.0	hypothetical protein
contig-100_45531	1.0	297.0	KEAHIEPK_26417	951.0	hypothetical protein
contig-100_45542	3.0	140.0	KEAHIEPK_26418	439.0	hypothetical protein
contig-100_45543	3.0	335.0	KEAHIEPK_26419	1205.0	hypothetical protein
contig-100_45550	32.0	160.0	KEAHIEPK_26420	444.0	hypothetical protein
contig-100_45552	53.0	328.0	KEAHIEPK_26421	1281.0	hypothetical protein
contig-100_45554	119.0	274.0	KEAHIEPK_26422	741.0	6,7-dimethyl-8-ribityllumazine synthase
contig-100_45563	67.0	216.0	KEAHIEPK_26423	1128.0	hypothetical protein
contig-100_45569	109.0	240.0	KEAHIEPK_26424	461.0	hypothetical protein
contig-100_45570	53.0	259.0	KEAHIEPK_26425	1066.0	Cysteine synthase B
contig-100_45575	101.0	307.0	KEAHIEPK_26426	1225.0	hypothetical protein
contig-100_45580	32.0	187.0	KEAHIEPK_26427	586.0	hypothetical protein
contig-100_45598	123.0	287.0	KEAHIEPK_26428	708.0	hypothetical protein
contig-100_45599	17.0	250.0	KEAHIEPK_26429	409.0	Transcription termination factor Rho
contig-100_45605	89.0	217.0	KEAHIEPK_26430	676.0	hypothetical protein
contig-100_45609	57.0	275.0	KEAHIEPK_26431	453.0	hypothetical protein
contig-100_45613	99.0	287.0	KEAHIEPK_26432	296.0	Amidophosphoribosyltransferase
contig-100_45614	71.0	268.0	KEAHIEPK_26433	440.0	hypothetical protein
contig-100_45617	162.0	323.0	KEAHIEPK_26434	322.0	Kynureninase
contig-100_45644	119.0	289.0	KEAHIEPK_26435	450.0	Sulfite reductase, dissimilatory-type subunit gamma
contig-100_45652	138.0	254.0	KEAHIEPK_26436	348.0	hypothetical protein
contig-100_45653	38.0	319.0	KEAHIEPK_26437	634.0	hypothetical protein
contig-100_45664	149.0	331.0	KEAHIEPK_26438	412.0	hypothetical protein
contig-100_45669	4.0	327.0	KEAHIEPK_26439	1280.0	hypothetical protein
contig-100_45674	60.0	242.0	KEAHIEPK_26440	374.0	hypothetical protein
contig-100_45679	12.0	278.0	KEAHIEPK_26441	827.0	50S ribosomal protein L3
contig-100_45680	38.0	298.0	KEAHIEPK_26442	156.0	hypothetical protein
contig-100_45681	120.0	302.0	KEAHIEPK_26443	1022.0	DNA repair protein RadA
contig-100_45682	198.0	332.0	KEAHIEPK_26444	604.0	hypothetical protein
contig-100_45684	81.0	272.0	KEAHIEPK_26445	493.0	hypothetical protein
contig-100_45687	61.0	159.0	KEAHIEPK_26446	442.0	hypothetical protein
contig-100_45687	156.0	335.0	KEAHIEPK_26447	376.0	hypothetical protein
contig-100_45689	34.0	270.0	KEAHIEPK_26448	398.0	hypothetical protein
contig-100_45696	44.0	310.0	KEAHIEPK_26449	583.0	DNA-directed RNA polymerase subunit alpha
contig-100_45708	16.0	330.0	KEAHIEPK_26450	866.0	hypothetical protein
contig-100_45710	27.0	239.0	KEAHIEPK_26451	950.0	hypothetical protein
contig-100_45715	33.0	191.0	KEAHIEPK_26452	490.0	hypothetical protein
contig-100_45720	150.0	317.0	KEAHIEPK_26453	636.0	hypothetical protein
contig-100_45725	93.0	290.0	KEAHIEPK_26454	542.0	hypothetical protein
contig-100_45734	1.0	186.0	KEAHIEPK_26455	639.0	hypothetical protein
contig-100_45735	39.0	293.0	KEAHIEPK_26456	818.0	hypothetical protein
contig-100_45744	31.0	273.0	KEAHIEPK_26457	548.0	hypothetical protein
contig-100_45747	168.0	329.0	KEAHIEPK_26458	640.0	hypothetical protein
contig-100_45751	26.0	241.0	KEAHIEPK_26459	899.0	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
contig-100_45757	43.0	153.0	KEAHIEPK_26460	928.0	hypothetical protein
contig-100_45771	161.0	319.0	KEAHIEPK_26461	1544.0	hypothetical protein
contig-100_45776	53.0	271.0	KEAHIEPK_26462	1275.0	Branched-chain-amino-acid aminotransferase
contig-100_45779	117.0	278.0	KEAHIEPK_26463	773.0	hypothetical protein
contig-100_45781	120.0	248.0	KEAHIEPK_26464	317.0	hypothetical protein
contig-100_45784	95.0	253.0	KEAHIEPK_26465	467.0	ECF RNA polymerase sigma-E factor
contig-100_45809	7.0	213.0	KEAHIEPK_26466	638.0	hypothetical protein
contig-100_45813	52.0	327.0	KEAHIEPK_26467	806.0	Ornithine carbamoyltransferase
contig-100_45819	55.0	228.0	KEAHIEPK_26468	314.0	hypothetical protein
contig-100_45827	45.0	161.0	KEAHIEPK_26469	74.0	hypothetical protein
contig-100_45832	33.0	302.0	KEAHIEPK_26470	651.0	Sporulation initiation inhibitor protein Soj
contig-100_45836	13.0	324.0	KEAHIEPK_26471	870.0	hypothetical protein
contig-100_45838	5.0	280.0	KEAHIEPK_26472	642.0	hypothetical protein
contig-100_45842	1.0	213.0	KEAHIEPK_26473	452.0	hypothetical protein
contig-100_45851	15.0	224.0	KEAHIEPK_26474	619.0	hypothetical protein
contig-100_45852	110.0	259.0	KEAHIEPK_26475	442.0	hypothetical protein
contig-100_45858	94.0	291.0	KEAHIEPK_26476	723.0	hypothetical protein
contig-100_45866	13.0	156.0	KEAHIEPK_26477	467.0	hypothetical protein
contig-100_45867	49.0	315.0	KEAHIEPK_26478	1310.0	hypothetical protein
contig-100_45868	190.0	288.0	KEAHIEPK_26479	165.0	hypothetical protein
contig-100_45879	75.0	281.0	KEAHIEPK_26480	1136.0	hypothetical protein
contig-100_45891	41.0	235.0	KEAHIEPK_26481	393.0	hypothetical protein
contig-100_45893	26.0	328.0	KEAHIEPK_26482	650.0	hypothetical protein
contig-100_45898	41.0	289.0	KEAHIEPK_26483	949.0	Aerobic cobaltochelatase subunit CobT
contig-100_45899	56.0	244.0	KEAHIEPK_26484	722.0	hypothetical protein
contig-100_45910	164.0	334.0	KEAHIEPK_26485	418.0	hypothetical protein
contig-100_45913	56.0	307.0	KEAHIEPK_26486	909.0	hypothetical protein
contig-100_45921	9.0	215.0	KEAHIEPK_26487	294.0	hypothetical protein
contig-100_45923	192.0	311.0	KEAHIEPK_26488	266.0	hypothetical protein
contig-100_45925	161.0	313.0	KEAHIEPK_26489	416.0	hypothetical protein
contig-100_45930	130.0	228.0	KEAHIEPK_26490	352.0	hypothetical protein
contig-100_45933	10.0	192.0	KEAHIEPK_26491	298.0	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
contig-100_45943	132.0	332.0	KEAHIEPK_26492	421.0	hypothetical protein
contig-100_45949	34.0	180.0	KEAHIEPK_26493	305.0	hypothetical protein
contig-100_45950	26.0	286.0	KEAHIEPK_26494	775.0	hypothetical protein
contig-100_45952	90.0	287.0	KEAHIEPK_26495	796.0	Gamma-glutamyl phosphate reductase
contig-100_45953	94.0	321.0	KEAHIEPK_26496	802.0	HTH-type transcriptional regulator CynR
contig-100_45955	46.0	270.0	KEAHIEPK_26497	896.0	hypothetical protein
contig-100_45956	41.0	283.0	KEAHIEPK_26498	527.0	hypothetical protein
contig-100_45964	109.0	267.0	KEAHIEPK_26499	366.0	hypothetical protein
contig-100_45967	37.0	303.0	KEAHIEPK_26500	1296.0	hypothetical protein
contig-100_45971	46.0	279.0	KEAHIEPK_26501	751.0	hypothetical protein
contig-100_45972	59.0	313.0	KEAHIEPK_26502	483.0	hypothetical protein
contig-100_45973	39.0	308.0	KEAHIEPK_26503	1024.0	hypothetical protein
contig-100_45974	1.0	162.0	KEAHIEPK_26504	399.0	hypothetical protein
contig-100_45978	47.0	262.0	KEAHIEPK_26505	759.0	8-amino-7-oxononanoate synthase
contig-100_45991	131.0	325.0	KEAHIEPK_26506	1464.0	Hemin transport system permease protein HmuU
contig-100_46003	10.0	291.0	KEAHIEPK_26507	710.0	hypothetical protein
contig-100_46005	117.0	230.0	KEAHIEPK_26508	258.0	hypothetical protein
contig-100_46014	50.0	304.0	KEAHIEPK_26509	596.0	hypothetical protein
contig-100_46015	39.0	257.0	KEAHIEPK_26510	3184.0	hypothetical protein
contig-100_46021	25.0	282.0	KEAHIEPK_26511	651.0	hypothetical protein
contig-100_46027	159.0	299.0	KEAHIEPK_26512	612.0	Putative pre-16S rRNA nuclease
contig-100_46028	118.0	282.0	KEAHIEPK_26513	854.0	hypothetical protein
contig-100_46035	103.0	231.0	KEAHIEPK_26514	1256.0	hypothetical protein
contig-100_46046	125.0	325.0	KEAHIEPK_26515	1145.0	hypothetical protein
contig-100_46048	220.0	312.0	KEAHIEPK_26516	425.0	hypothetical protein
contig-100_46049	22.0	270.0	KEAHIEPK_26517	2495.0	hypothetical protein
contig-100_46052	22.0	327.0	KEAHIEPK_26518	1094.0	hypothetical protein
contig-100_46056	118.0	288.0	KEAHIEPK_26519	787.0	hypothetical protein
contig-100_46057	8.0	169.0	KEAHIEPK_26520	264.0	hypothetical protein
